id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
8452748,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,44495909,Nui,,Khlong Toei,13.7124,100.5929,Private room,600,90,0,,,1,0,0,
8732425,Rental unit in Bangkok · ★4.72 · 3 bedrooms · 3 beds · 1 bath,3192020,Mary Ann,,Ratchathewi,13.75808,100.53327,Entire home/apt,2500,30,26,2016-03-30,0.28,5,365,0,
8975439,Aparthotel in Rongmuang · ★4.40 · 1 bedroom · 2 beds · 1 private bath,46902414,Hi! We Are The Fifth Residence,,Parthum Wan,13.75063,100.52023,Hotel room,1608,1,10,2019-07-18,0.11,4,226,0,
8976962,Serviced apartment in Rongmuang · ★4.50 · 1 bedroom · 1 bed · 1 private bath,46902414,Hi! We Are The Fifth Residence,,Parthum Wan,13.75063,100.52023,Hotel room,1099,1,243,2023-06-24,2.62,4,225,85,
8743015,Condo in Bangkok · ★4.68 · 1 bedroom · 1 bed · 1 bath,298572,Piangporn,,Vadhana,13.73188,100.58629,Entire home/apt,1040,2,191,2023-05-13,2.04,1,318,12,
8746112,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 private bath,45236199,Nucharee,,Suanluang,13.74394,100.6439,Private room,1100,4,1,2016-09-26,0.01,2,0,0,
8977276,Aparthotel in Rongmuang · ★4.73 · 1 bedroom · 2 beds · 1 private bath,46902414,Hi! We Are The Fifth Residence,,Parthum Wan,13.75063,100.52023,Hotel room,1108,1,22,2023-06-23,0.24,4,225,1,
8455892,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,42038376,Puk,,Sathon,13.71791,100.51993,Entire home/apt,1100,30,1,2018-10-19,0.02,1,0,0,
8993250,Condo in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 bath,46975426,Chanamas,,Chatu Chak,13.82818,100.56943,Entire home/apt,800,5,22,2023-05-29,0.24,2,152,5,
8746413,Dome in Bangkok · 1 bedroom · 16 beds · 6 shared baths,45253735,Coop,,Ratchathewi,13.75625,100.53944,Shared room,350,1,1,2023-01-02,0.17,3,0,1,
8994717,Rental unit in Bangkok · ★4.40 · 1 bedroom · 2 beds · 1 bath,8663142,ISanook Hotel,,Bang Rak,13.73243,100.52369,Private room,700,30,5,2017-08-16,0.06,50,326,0,
8747993,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,45885579,Lee,,Khlong Toei,13.72576,100.56824,Entire home/apt,2700,1,0,,,1,358,0,
8995993,Rental unit in Bangkok · 2 bedrooms · 2 beds · 1 bath,46989361,Phromphol,,Bang Kapi,13.75822,100.62047,Entire home/apt,6000,1,0,,,1,0,0,
8759900,Home in Bangkok · 2 bedrooms · 2 beds · 2 baths,45236199,Nucharee,,Bang Kapi,13.75226,100.63386,Entire home/apt,6000,3,0,,,2,0,0,
8457568,Rental unit in Bangkok · ★4.93 · 1 bedroom · 1 bed · 1 bath,21546515,Suksun,,Vadhana,13.73153,100.5764,Entire home/apt,810,28,30,2023-04-01,0.33,3,179,5,
8461094,Rental unit in Room # 97 · 1 bedroom · 1 bed · 1 bath,38651685,Burin,,Phra Khanong,13.68509,100.60381,Private room,4200,1,0,,,1,364,0,
9008384,Condo in Bangkok · ★4.65 · 1 bedroom · 1 bed · 1 bath,6632570,Ethan,,Vadhana,13.71301,100.59995,Entire home/apt,750,12,38,2023-05-17,0.41,1,331,9,
8766635,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,45967508,ธัญญารัตน์,,Thon buri,13.70722,100.48251,Private room,850,7,1,2015-12-12,0.01,1,0,0,
9012311,Hostel in Bangkok · ★4.79 · 1 bedroom · 8 beds · 1.5 shared baths,47060002,Pantipa,,Ratchathewi,13.75445,100.53226,Private room,2450,1,53,2020-01-26,0.57,6,360,0,
8465264,Townhouse in Bangkok · 3 bedrooms · 3 beds · 2 baths,44580525,Kittisak,,Bang Kapi,13.75888,100.65606,Entire home/apt,1500,365,0,,,1,0,0,
9033067,Rental unit in Bangkok · ★4.88 · 2 bedrooms · 2 beds · 2 baths,7273604,Nim,,Khlong Toei,13.73407,100.56428,Entire home/apt,2500,1,8,2023-03-13,0.09,2,87,3,
8767173,Condo in Bangkok · ★4.82 · 1 bedroom · 2 beds · 1 bath,8134752,Tete Quarters,,Vadhana,13.71045,100.60055,Entire home/apt,1182,14,39,2023-05-12,0.42,2,177,7,
9036479,Condo in Bangkok · 1 bedroom · 1 bed · 1 private bath,47165203,Pinyapatch,,Huai Khwang,13.75415,100.58016,Private room,1000,31,0,,,1,0,0,
8769212,Rental unit in Bangkok · ★4.93 · 2 bedrooms · 2 beds · 2 baths,45975817,Nivit,,Bang Kapi,13.76279,100.64863,Entire home/apt,3800,1,285,2023-06-04,3.08,4,358,24,
8469530,Rental unit in Bangkok · ★4.65 · 1 bedroom · 1 bed · 1 bath,30887444,Annie,,Chatu Chak,13.80435,100.5742,Entire home/apt,1000,3,17,2023-05-01,0.19,4,309,10,
9036578,Rental unit in bangkok · 1 bedroom · 1 bed · 1 shared bath,37749330,Nune,,Suanluang,13.73882,100.64489,Private room,1200,3,1,2022-07-26,0.09,1,334,1,
9290157,Rental unit in Bangkok · ★4.80 · 1 bedroom · 2 beds · 1 bath,47324488,Tony,,Phaya Thai,13.79304,100.54897,Entire home/apt,778,1,232,2023-06-07,2.53,33,120,47,
9051639,Rental unit in Sathorn · 1 bedroom · 1 bed · 1 bath,42867755,Saowanee,,Bangkok Yai,13.7297,100.48497,Private room,2000,1,0,,,1,0,0,
9306472,Serviced apartment in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,15214203,Bee,,Sathon,13.71961,100.5486,Entire home/apt,1484,1,46,2023-04-09,0.51,29,203,4,
9052577,Bed and breakfast in Thailand · ★5.0 · 1 bedroom · 2 beds · 1 bath,11138134,Thanwarat,,Sathon,13.71754,100.51499,Private room,1400,1,3,2015-12-18,0.03,4,364,0,
9053892,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,41053836,Kook,,Khlong San,13.72427,100.49804,Private room,1000,2,0,,,1,365,0,
9322134,Condo in Bangkok · 2 bedrooms · 2 beds · 2 baths,2150890,Kingjan,,Khlong Toei,13.72956,100.56597,Entire home/apt,8804,1,0,,,1,365,0,
9326262,Bed and breakfast in กรุงเทพมหานคร · ★4.86 · 1 bedroom · 2 beds · 1 private bath,10246374,Arika,,Khlong Toei,13.72394,100.5791,Private room,1799,3,7,2022-11-13,0.08,3,344,1,
8783124,Condo in Bangkok · ★4.63 · 1 bedroom · 2 beds · 1 private bath,45791084,Nuchnalin,,Din Daeng,13.77388,100.5716,Private room,566,22,8,2023-04-30,0.51,3,155,4,
9060067,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,47262357,Teerawat,,Phasi Charoen,13.72975,100.45738,Private room,1209,1,0,,,1,0,0,
8785499,Rental unit in Thailand · 1 bedroom · 1 bed · 1 bath,25723045,Sunisa,,Pra Wet,13.6724,100.64596,Private room,2143,7,0,,,1,0,0,
9332956,Rental unit in Bangkok · ★4.96 · 1 bedroom · 1 bed · 1 bath,28483676,Nath,,Khlong San,13.72037,100.50792,Entire home/apt,1500,24,27,2023-05-08,0.31,8,289,2,
9060181,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,47262734,Tanita,,Phasi Charoen,13.71838,100.45687,Private room,1000,1,0,,,1,0,0,
9335336,Rental unit in Thailand · ★4.80 · 2 bedrooms · 3 beds · 2 baths,33537656,Johnson,,Pra Wet,13.6874,100.64602,Entire home/apt,1233,4,32,2023-06-05,0.36,4,362,2,
8792375,Rental unit in Bangkok · ★4.89 · 1 bedroom · 1 bed · 1 bath,46077527,Pom,,Bang Rak,13.7261,100.53099,Entire home/apt,1099,1,169,2023-05-10,1.82,1,178,12,
9066964,Rental unit in Thailand · ★4.13 · 2 bedrooms · 3 beds · 2 baths,33537656,Johnson,,Pra Wet,13.68868,100.64625,Entire home/apt,1409,3,8,2023-03-04,0.09,4,181,3,
9075590,Home in Din Daeng · ★4.99 · 3 bedrooms · 3 beds · 2 baths,24955578,Tor,,Din Daeng,13.7774,100.56532,Entire home/apt,4000,2,355,2023-06-21,3.89,3,208,56,
8801560,Condo in Bangkok · ★4.53 · Studio · 1 bed · 1 bath,4517723,Kannicha,,Bang Na,13.66417,100.64955,Entire home/apt,490,29,20,2022-10-30,0.24,8,323,3,
9335413,Rental unit in Bangkok · ★3.50 · 1 bedroom · 1 bed · 1 bath,35970632,Siri,,Rat Burana,13.6873,100.49112,Private room,704,30,3,2016-12-23,0.04,1,0,0,
9080092,Condo in Bangkok · 1 bedroom · 1 bed · 1 private bath,47352655,Jarupa,,Pra Wet,13.67234,100.64425,Private room,520,60,2,2017-11-28,0.03,1,362,0,
9080145,Rental unit in Khet Sathon · ★4.86 · 1 bedroom · 1 bed · 1 bath,9509219,Piya,,Sathon,13.72012,100.52886,Entire home/apt,1937,365,7,2017-07-02,0.08,8,89,0,
9344041,Rental unit in Bangkok · ★4.70 · 1 bedroom · 1 bed · 1 bath,41598889,Anucha,,Vadhana,13.71356,100.59932,Entire home/apt,914,30,138,2023-05-17,1.49,6,364,2,
8802895,Rental unit in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,198833,Lawrence,,Vadhana,13.74456,100.56731,Private room,1700,1,6,2018-06-17,0.10,1,365,0,
9080633,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,47355315,Horatiok,,Bang Khun thain,13.65324,100.42879,Private room,500,1,0,,,1,0,0,
8803136,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,12884020,Yair,,Pra Wet,13.71788,100.65928,Private room,499,28,0,,,14,364,0,
9080937,Rental unit in Bangkok · ★4.66 · 3 bedrooms · 3 beds · 4 baths,47356584,Suhail,,Sathon,13.72104,100.5313,Entire home/apt,4800,1,176,2020-01-27,1.95,1,86,0,
8803170,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,12884020,Yair,,Pra Wet,13.71627,100.65951,Private room,1299,28,0,,,14,364,0,
9351994,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,48137610,Silada,,Phasi Charoen,13.70955,100.45044,Private room,800,15,0,,,1,0,0,
9096300,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,47425603,Bee,,Vadhana,13.71678180379856,100.58990271528782,Entire home/apt,594,30,2,2023-04-25,0.41,7,335,2,
8803789,Condo in Bangkok · ★4.71 · 1 bedroom · 1 bed · 1 bath,4517723,Kannicha,,Bang Na,13.66396,100.6507,Entire home/apt,470,29,9,2023-06-08,0.10,8,127,2,
9118133,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,47511507,Somchai,,Bang Rak,13.72558,100.53448,Private room,1500,180,0,,,1,364,0,
9354323,Guest suite in Thailand · ★4.75 · 2 bedrooms · 2 beds · 1 shared bath,48122335,Anthony,,Phra Khanong,13.70138,100.63084,Private room,750,2,4,2023-03-21,0.04,2,358,1,
9118829,Home in Bangkok · ★4.33 · 1 bedroom · 1 bed · 1 bath,47168014,Monica,,Khlong Toei,13.73499,100.56031,Private room,2450,1,3,2016-12-01,0.03,2,0,0,
8804583,Rental unit in suanluang · ★4.67 · 1 bedroom · 1 bed · 1 bath,46132508,Furong,,Suanluang,13.73724,100.64046,Entire home/apt,1100,30,27,2020-01-08,0.30,2,203,0,
9120644,Home in Bangkok · 1 bedroom · 1 bed · 1 bath,47168014,Monica,,Khlong Toei,13.73369,100.55996,Private room,3450,1,0,,,2,0,0,
8810615,Condo in Bangkok · 1 bedroom · 2 beds · 1 shared bath,44809533,Korakot,,Vadhana,13.7387,100.56928,Private room,5000,1,1,2019-10-27,0.02,1,365,0,
9369729,Loft in Bangkok · 1 bedroom · 1 bed · 1 bath,48614883,Todd,,Pra Wet,13.68693,100.65308,Private room,680,1,0,,,1,180,0,
9394163,Condo in Bangkok · ★4.70 · 2 bedrooms · 2 beds · 2 baths,15419517,Isavaret,,Ratchathewi,13.75017,100.52716,Entire home/apt,4276,25,11,2016-07-16,0.12,6,365,0,
9394543,Condo in Bangkok · ★4.86 · 1 bedroom · 2 beds · 1.5 baths,15419517,Isavaret,,Parthum Wan,13.74793,100.52654,Entire home/apt,1338,25,63,2023-05-31,0.68,6,79,8,
9126871,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,47545065,Pitsmai,,Lat Krabang,13.72308,100.72338,Private room,1000,120,0,,,1,0,0,
8818555,Home in Bangkok · 1 bedroom · 2 beds · 1 shared bath,26459188,Supanda,,Dusit,13.78752,100.51905,Private room,1200,1,2,2017-02-17,0.02,4,90,0,
9138110,Condo in Khet Prawet · 1 bedroom · 1 bed · 1 bath,34505619,Nichapark,,Pra Wet,13.69925,100.64578,Entire home/apt,764,30,0,,,1,365,0,
8832107,Rental unit in Bangkok · ★4.93 · Studio · 1 bed · 1 bath,28483676,Nath,,Khlong San,13.71829,100.51012,Entire home/apt,1043,24,15,2022-11-24,0.16,8,316,2,
9403406,Rental unit in Bangkok · ★4.52 · 1 bedroom · 1 bath,26736483,K,,Bang Rak,13.72645,100.531,Entire home/apt,900,1,99,2023-01-12,1.08,90,56,9,
9416548,Condo in Bangkok · ★4.22 · 1 bedroom · 1 bed · 1 bath,28728079,Hoo,,Chatu Chak,13.8055,100.57463,Entire home/apt,7810,2,9,2019-07-01,0.13,1,365,0,
9138860,Rental unit in Bangkok · ★4.60 · 1 bedroom · 1 bed · 1 private bath,44610525,Nou,,Khlong Toei,13.73216,100.56451,Private room,1400,1,10,2020-02-10,0.12,3,0,0,
8837267,Townhouse in Bangkok · ★4.75 · 2 bedrooms · 1 bed · 1 shared bath,4517723,Kannicha,,Bang Na,13.6832,100.61557,Private room,388,15,253,2023-04-11,2.73,8,365,4,
8850699,Rental unit in Bangkok · ★4.32 · 1 bedroom · 1 bed · 1 bath,40563982,Nattarat,,Phra Khanong,13.704561375053776,100.60376638406106,Entire home/apt,1209,2,19,2023-04-25,0.20,6,130,10,
9143764,Condo in Bangkok · ★4.96 · 1 bedroom · 2 beds · 1 bath,30333421,Orawan,,Huai Khwang,13.75434,100.57525,Entire home/apt,1800,7,26,2023-05-08,0.29,2,319,8,
8855331,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,42953784,Rapassanan,,Thon buri,13.71844,100.48646,Private room,1500,60,0,,,1,0,0,
9419661,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 bath,48838323,Maturos,,Huai Khwang,13.78677,100.5757,Entire home/apt,720,5,3,2018-08-05,0.03,1,0,0,
9145078,Condo in Bangkok · ★4.94 · 1 bedroom · 2 beds · 1 bath,30333421,Orawan,,Huai Khwang,13.75428,100.57515,Entire home/apt,1800,7,17,2023-04-26,0.19,2,294,4,
9420513,Place to stay in Bangkok · 1 bedroom · 1 bed · 1 bath,152863,Nuj,,Chatu Chak,13.8308,100.55643,Private room,1500,1,0,,,1,0,0,
8869617,Rental unit in Khet Sathon · ★4.77 · Studio · 1 bed · 1 bath,3454496,Chris,,Sathon,13.72046,100.5272,Entire home/apt,986,14,41,2023-04-24,0.45,1,266,7,
9156356,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,20953422,Pakawat,,Phasi Charoen,13.70952,100.45038,Entire home/apt,800,90,0,,,1,365,0,
8870946,Condo in Thailand · 1 bedroom · 1 bed · 1 bath,37453108,Suchart,,Rat Burana,13.6872,100.49062,Private room,600,30,0,,,1,0,0,
9422151,Rental unit in Bangkok · ★4.33 · 1 bedroom · 2 beds · 1 bath,48848259,ปรารถนา,,Din Daeng,13.76164,100.56445,Private room,845,1,10,2018-03-02,0.11,2,0,0,
9435194,Condo in Bangkok · 3 bedrooms · 3 beds · 4 baths,9797902,Roger,,Parthum Wan,13.73829,100.53949,Entire home/apt,12000,30,0,,,1,358,0,
9162590,Rental unit in Bkk · 1 bedroom · 1 bed · 1 bath,34046383,Neng,,Khlong San,13.72261,100.49774,Private room,2000,365,0,,,1,0,0,
9453616,Home in Lak Si · ★4.92 · 1 bedroom · 1 bed · 1 private bath,35462876,Wuthiphon,,Lak Si,13.86939,100.57829,Private room,900,1,127,2023-06-16,1.71,9,358,8,
9453790,Cabin in Lak Si · ★4.90 · 2 bedrooms · 1 bed · 1 bath,35462876,Wuthiphon,,Lak Si,13.87145,100.58039,Entire home/apt,1233,1,552,2023-06-14,6.02,9,348,30,
9458258,Rental unit in Bangkok · ★4.70 · 2 bedrooms · 3 beds · 2 baths,47324488,Tony,,Din Daeng,13.75768,100.56355,Entire home/apt,982,1,99,2023-05-23,1.07,33,78,10,
9662807,Rental unit in Bangkok · ★4.74 · Studio · 1 bed · 1 bath,37580317,Tib,,Phra Khanong,13.69228,100.6139,Entire home/apt,755,1,74,2023-04-16,0.81,7,180,5,
9668822,Rental unit in Bangkok · ★4.25 · 1 bedroom · 1 bed · 1 private bath,26575230,K.,,Sai Mai,13.890717533444562,100.61342410415314,Private room,450,1,9,2022-12-19,0.10,11,365,1,
9176480,Condo in Bangkok · ★4.72 · 1 bedroom · 1 bed · 1 bath,26971191,Narumon,,Vadhana,13.73133,100.57409,Entire home/apt,1479,1,76,2023-03-03,0.88,1,305,14,
9669042,Hostel in Bangkok · ★4.71 · 1 bedroom · 8 beds · 8 shared baths,31446183,Matchbox Bangkok Hostel,,Vadhana,13.7333,100.56811,Shared room,390,1,7,2017-09-16,0.08,8,365,0,
9176702,Rental unit in Bangkok · ★5.0 · Studio · 1 bed · 1 bath,28483676,Nath,,Khlong San,13.71984,100.51019,Entire home/apt,1100,22,21,2023-06-06,0.23,8,268,4,
9458457,Condo in Thailand · ★5.0 · 1 bedroom · 1 bed · 1 private bath,49013740,Goy,,Phra Khanong,13.68482,100.60601,Private room,825,30,3,2023-03-02,0.06,1,295,2,
9203881,Home in Bangkok · 4 bedrooms · 5 beds · 4 baths,47740378,Manop,,Bang Na,13.67242,100.63161,Entire home/apt,4036,365,0,,,1,365,0,
9464686,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,11961423,Peak,,Vadhana,13.74692,100.56577,Entire home/apt,1509,365,1,2016-06-08,0.01,3,0,0,
9670783,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,49974250,The Mix Bangkok - Silom,,Bang Rak,13.72339,100.51994,Private room,1190,1,0,,,1,0,0,
9204676,Rental unit in Thailand · ★4.93 · 1 bedroom · 1 bath,22403441,Giftgap,,Chom Thong,13.71407,100.4665,Entire home/apt,732,3,216,2023-06-23,2.38,1,139,38,
9670821,Rental unit in Bangkok · 1 bedroom · 2 beds · 1 bath,49023055,Krittipat,,Parthum Wan,13.73759,100.52239,Entire home/apt,1350,90,2,2016-05-03,0.02,1,365,0,
9465632,Place to stay in Pasricharoen · 1 bedroom · 1 bed · 1 bath,48621743,Joke,,Phasi Charoen,13.72089,100.45985,Entire home/apt,352,180,0,,,1,0,0,
9466201,Condo in Bangkok · ★4.64 · Studio · 1 bed · 1 bath,49058039,Panida,,Khlong Toei,13.72516,100.5765,Entire home/apt,2000,7,11,2022-08-19,0.16,1,262,3,
9210468,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,47901489,Chookiat,,Vadhana,13.71424,100.59381,Private room,1409,30,1,2016-02-09,0.01,1,89,0,
9466461,Condo in Thailand · ★4.90 · 1 bedroom · 1 bed · 1 bath,36610293,Martin-Louis,,Phasi Charoen,13.70978,100.44926,Entire home/apt,450,30,10,2023-03-19,0.18,2,318,6,
9675428,Rental unit in Bangkok · ★4.33 · 1 bedroom · 1 bed · 1 bath,10901596,Phatcharadhan (YoU),,Khlong Toei,13.72394,100.57782,Entire home/apt,2078,20,3,2019-06-16,0.03,4,365,0,
9211436,Condo in Chatuchak Market · ★4.82 · 1 bedroom · 2 beds · 1 bath,13169471,Tangmo,,Chatu Chak,13.80629,100.55801,Entire home/apt,611,28,65,2022-11-30,0.70,1,114,5,
9468871,Condo in Khlong Toei · ★4.88 · 1 bedroom · 1 bed · 1 bath,25001188,Adrian,,Khlong Toei,13.72407,100.55953,Entire home/apt,1200,70,17,2023-03-04,0.32,1,215,2,
9220087,Rental unit in Bangkok · ★4.67 · 1 bedroom · 2 beds · 1 bath,91231688,Bas,,Vadhana,13.74302,100.55264,Entire home/apt,2250,1,6,2023-06-13,1.91,1,161,6,
9478910,Rental unit in Bangkok · 1 bedroom · 2 beds · 2 baths,49130820,Mr.,,Vadhana,13.7209,100.58372,Private room,1999,1,0,,,1,0,0,
9676815,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,49997717,Arunlak,,Bueng Kum,13.77788,100.66093,Entire home/apt,2500,2,0,,,1,0,0,
9220439,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,47945354,Barry,,Khlong Toei,13.7243,100.57771,Entire home/apt,1574,90,0,,,1,364,0,
9678113,Rental unit in Bangkok · ★4.92 · 1 bedroom · 1 bed · 1 bath,49626061,Chayut,,Thon buri,13.71524,100.48031,Entire home/apt,2000,60,26,2019-09-18,0.45,1,0,0,
9479109,Condo in Bangkok · ★4.62 · 1 bedroom · 1 bed · 1 bath,1810415,Egidio,,Sathon,13.70709,100.52835,Entire home/apt,1021,20,13,2022-11-10,0.18,3,363,3,
9221364,Condo in Bangkok · ★4.86 · 1 bedroom · 1 bed · 1 bath,1310436,Wongsatorn,,Khlong San,13.72289,100.50734,Entire home/apt,800,90,7,2022-07-30,0.08,2,364,1,
9238937,Condo in Khet Bang Rak · ★4.80 · 1 bedroom · 1 bed · 1 bath,12356195,Wiwat And May,,Bang Rak,13.7231,100.53107,Entire home/apt,1233,30,10,2019-08-16,0.11,1,343,0,
9479689,Condo in Bangkok · ★5.0 · 1 bedroom · 1 bed · 1 private bath,49135920,Rattana,,Bangkok Noi,13.76297,100.47341,Private room,450,30,5,2017-06-02,0.06,2,176,0,
9685926,Condo in Bang Khun Non · 1 bedroom · 1 bed · 1 private bath,48828510,Airnaja,,Bangkok Noi,13.7638,100.47117,Private room,850,30,0,,,1,362,0,
9240132,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,3180344,Ratchathep,,Suanluang,13.73379,100.62639,Private room,800,1,1,2018-01-05,0.01,2,0,0,
9240476,Home in Bangkok · 1 bedroom · 2 beds · 1 bath,19142848,Ladapan,,Min Buri,13.80155,100.71316,Private room,1800,1,0,,,1,0,0,
9686442,Condo in Bangkok · 1 bedroom · 1 bed · 1.5 baths,15838378,Charnwet,,Chatu Chak,13.84018,100.58098,Private room,650,30,0,,,2,0,0,
9687520,Rental unit in Sukhumvit · 1 bedroom · 2 beds · 1 bath,50037715,Venetia,,Vadhana,13.71186,100.60102,Entire home/apt,1349,365,0,,,1,0,0,
9488085,Rental unit in Khet Chatuchak · ★4.77 · Studio · 1 bed · 1 private bath,49176210,Oat,,Chatu Chak,13.81657,100.57101,Private room,626,2,71,2023-04-03,0.79,3,91,14,
9496862,Rental unit in Bangkok · 1 bedroom · 1 bed · 1 bath,48073897,Amy,,Khlong Toei,13.72375,100.57616,Entire home/apt,1400,30,0,,,4,363,0,
9241938,Rental unit in Bangkok · ★4.63 · 1 bedroom · 1 bed · 1 bath,47882519,TheSunrise,,Bang Rak,13.72669,100.54025,Private room,1200,1,8,2023-01-28,0.09,1,365,4,
9700484,Condo in Bangkok · 1 bedroom · 1 bed · 1 bath,43271563,Bam,,Bang Sue,13.82299,100.53145,Entire home/apt,856,3,0,,,1,362,0,
9243710,Hostel in Bangkok · ★4.83 · 1 bedroom · 4 beds · 1.5 shared baths,47060002,Pantipa,,Ratchathewi,13.75445,100.53226,Private room,1200,1,6,2019-01-30,0.07,6,0,0,
9700488,Hostel in Bangkok · 1 bedroom · 8 beds · 8 shared baths,31446183,Matchbox Bangkok Hostel,,Vadhana,13.73394,100.56663,Shared room,390,1,2,2016-08-12,0.02,8,365,0,
9501677,Guesthouse in Khet Khlong San · ★4.95 · 1 bedroom · 2 beds · 1 bath,43754076,Mong,,Khlong San,13.72364,100.49815,Entire home/apt,1400,1,324,2023-06-22,3.52,3,228,44,
9244540,Hostel in Bangkok · ★4.75 · 1 bedroom · 1 bed · 1.5 shared baths,47060002,Pantipa,,Ratchathewi,13.75445,100.53226,Private room,750,1,4,2018-12-22,0.04,6,0,0,
9502628,Guesthouse in Bangkok · ★4.92 · 2 bedrooms · 1 bed · 1 private bath,49248044,Jirakorn,,Phra Nakhon,13.76176,100.50228,Private room,900,1,186,2023-06-23,2.04,1,114,60,
9700843,Hostel in Bangkok · 1 bedroom · 10 beds · 8 shared baths,31446183,Matchbox Bangkok Hostel,,Vadhana,13.73507,100.5666,Shared room,565,1,2,2023-01-02,0.03,8,365,1,
9263478,Guest suite in Bangkok · ★4.64 · 2 bedrooms · 2 beds · 1 shared bath,48122335,Anthony,,Phra Khanong,13.7003,100.63028,Private room,750,2,14,2022-10-29,0.15,2,358,2,
9265221,Rental unit in Bangkok · ★4.44 · 1 bedroom · 1 bed · 1 bath,15214203,Bee,,Sathon,13.71962,100.54845,Entire home/apt,1829,1,52,2019-03-05,0.57,29,0,0,
9701091,Hostel in Bangkok · ★4.0 · 1 bedroom · 10 beds · 8 baths,31446183,Matchbox Bangkok Hostel,,Vadhana,13.7337,100.56691,Hotel room,565,1,3,2016-09-11,0.03,8,365,0,
